it	posterior	likelihood	prior	accuracy	test_accuracy	f_C0	f_C1	f_C2	f_C3	f_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	alpha_0	alpha_1	alpha_2	acc_prob	mcmc_id
33200	-1228.8737217106896	-47.267042577406144	-1181.6066791332835	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.0952223579772795	1.025209278044056	-0.33014220961002017	2.365143706263734	0.26171477500173046	2.8619844864251687	0.11121997959708801	0.9781771450566048	0.06260824365257613	0.2840361445783133	0
33300	-1231.6198107365321	-53.47471950818066	-1178.1450912283515	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10256245983501397	1.024628934215842	-0.2932187678021478	2.33838941656351	0.2608258090654432	2.8723862497388506	0.09337361722421306	0.884848735434393	0.06845725459637453	0.2842342342342342	0
33400	-1228.4702564290963	-46.47586450910356	-1181.9943919199927	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10110597416230274	1.0237246169305965	-0.3162516606972126	2.3430739935844445	0.2627304679207547	2.863899564166684	0.17725142343498734	0.9752217939521395	0.09783871963527854	0.2844311377245509	0
33500	-1222.565513367215	-48.68934862965369	-1173.8761647375613	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09765887863872201	1.0263222072497538	-0.3358201947527526	2.3507107843331063	0.2723838889685684	2.8478450769507337	0.00190860307877206	0.8271903863294607	0.024244559127013263	0.28453731343283584	0
33600	-1226.718887322109	-43.661889253961796	-1183.056998068147	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09803185866941012	1.0324659651753803	-0.32482216256896784	2.336740175859841	0.31208647823835745	2.8553267192258893	0.05339455245828126	0.9986747027398508	0.0255469094950342	0.28458333333333335	0
33700	-1225.925604191358	-44.92968975194946	-1180.9959144394086	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09439489709221155	1.0303371887434352	-0.34246077697227983	2.3473154704015338	0.29711239284578844	2.8766690717128163	0.006602812048939699	0.9377653543213462	0.02030226969415619	0.28495548961424333	0
33800	-1235.2588377805714	-45.37771250702744	-1189.881125273544	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09081000662222448	1.0380692390332116	-0.3379599590108945	2.3770517434769487	0.3032045161060799	2.8868757742886326	0.05378831887079308	0.9084800655863119	0.06505983542699945	0.28514792899408287	0
33900	-1231.4975427521238	-42.730004297935146	-1188.7675384541885	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.08336411896785242	1.0422460242543188	-0.37169727650349615	2.375853603057771	0.3121883917669026	2.847407028929775	0.024680526383340406	0.9512098430927207	0.009498390177199934	0.28519174041297934	0
34000	-1237.9119600415534	-47.828392512060304	-1190.0835675294932	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.0804760266400488	1.042578666882982	-0.3535328989482574	2.3714036796244735	0.2925469290815873	2.8107924164973266	0.035518833631302746	0.9720621386131096	0.16941152222568817	0.2852647058823529	0
34100	-1236.1772278736807	-49.09276865032924	-1187.0844592233516	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08217402098777388	1.0431642156224692	-0.37639900294130774	2.3609082149347715	0.2984828284328998	2.801087075102985	0.08882612255130086	0.8922318951821298	0.0902762216367844	0.2852199413489736	0
34200	-1236.9301087981173	-52.506362436273726	-1184.4237463618435	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08010270226440461	1.0443180752026615	-0.38655884290718945	2.3800048722801197	0.30777396743714813	2.7740739039748226	0.022384207778316588	0.8377445520427559	0.09196689863072435	0.28517543859649125	0
34300	-1232.9350845247768	-47.95660230806726	-1184.9784822167096	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08230533367846027	1.0435540130262089	-0.3770005486656672	2.362717717392382	0.3287380226001631	2.7874539340901228	0.013377544835789013	0.9358328774415393	0.04514024285048385	0.2850728862973761	0
34400	-1231.0007220090492	-44.899733291417974	-1186.1009887176313	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.0836883169031761	1.044614503601658	-0.36771311077656504	2.366170463903975	0.3340425884123775	2.783915948666616	0.034680108879185934	0.9557835839883253	0.022088544757300873	0.2851453488372093	0
34500	-1247.3670105333447	-56.44801222898414	-1190.9189983043605	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07927598148023951	1.047546468347769	-0.3627145498286674	2.338890324391351	0.28967312509418863	2.81441303745188	0.07779519302392078	0.9413146484596879	0.12084184978606033	0.28544927536231884	0
34600	-1240.7077872377656	-51.15540782930518	-1189.5523794084604	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07611879770453507	1.0508293529256234	-0.3488128001986734	2.323913165678331	0.27461592612694763	2.8128823080168788	0.07282076405241013	0.9410888821607741	0.02964854132922333	0.28557803468208093	0
34700	-1239.7234377428429	-47.26013740540892	-1192.463300337434	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08025702261590449	1.0522916573667487	-0.3336888590004121	2.3443222267327757	0.24190661604641928	2.8318004726131396	0.05256097438185764	0.9283270949992539	0.042034882548988406	0.2858789625360231	0
34800	-1242.8712868445168	-50.41774643118712	-1192.4535404133296	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08010727068144308	1.0509687164568473	-0.344680406463881	2.4112109569122055	0.23368092341433816	2.8285191261647475	0.019947343630198847	0.8506026916899412	0.02673402740046084	0.28617816091954024	0
34900	-1240.2686044479326	-41.895105647575306	-1198.3734988003573	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.0795926081111981	1.0533552251379132	-0.33003619233498077	2.437122443841122	0.19099662029578973	2.8392329303511703	0.024167709014530935	0.9209765430683002	0.05409423236780275	0.28636103151862463	0
35000	-1242.7934082763968	-40.22850735665061	-1202.5649009197462	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08029319682952517	1.0613063102041844	-0.3301669578862391	2.4349431152028993	0.17124492338420721	2.831188047156205	0.008899231243128067	0.922111405637614	0.04756033577758322	0.2864285714285714	0
35100	-1245.9684743021403	-46.444579672170164	-1199.52389462997	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.08222077725486882	1.0565548736807449	-0.3284840743757316	2.436682405818059	0.10911770411118792	2.8017062350046356	0.10774830223028997	0.8945806771398528	0.07633663492428941	0.2866951566951567	0
35200	-1245.1648935792932	-44.290475199410864	-1200.8744183798824	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.0847054674661425	1.0592516955871438	-0.3325662274865682	2.4230731577479143	0.10818161019481877	2.8016355892081117	0.06087167230252084	0.8778885902815832	0.14759554903383115	0.2868465909090909	0
35300	-1241.82859808693	-49.76005184377437	-1192.0685462431557	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08476063249997907	1.0598486872241035	-0.3360266844599429	2.435744572685641	0.09823226806250009	2.7581693700251617	0.04614736329272073	0.7290278131890514	0.008523789670135382	0.286628895184136	0
35400	-1241.8157253331751	-44.18074233765541	-1197.6349829955197	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08291625478487817	1.0617726495032478	-0.3611326057627053	2.452771618142436	0.11539275596853074	2.746359329925131	0.017691442913551063	0.8158025799122558	0.11772497160803215	0.28689265536723163	0
35500	-1242.5820577523666	-41.13068607172009	-1201.4513716806466	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08281535398021386	1.0621834409269422	-0.3538664970939393	2.436511736578595	0.1243427382086834	2.752686692197869	0.10726222538769722	0.9812544689456871	0.04238420620608893	0.28707042253521126	0
35600	-1247.7588075988172	-44.916749573288385	-1202.8420580255288	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08251394946097602	1.0729520087420217	-0.34547756072518476	2.4342613027440594	0.12586554376226514	2.7412053569927313	0.06709796977959791	0.7780659239181773	0.0679720891760574	0.2871629213483146	0
35700	-1246.5402835304671	-41.46115333544212	-1205.079130195025	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08077255713536956	1.0723882509767595	-0.35523577248751287	2.452158967754951	0.08825243503969027	2.74286774445188	0.015641446839468262	0.8774134434845897	0.08639217654881982	0.2872829131652661	0
35800	-1250.311818977199	-43.36353627525904	-1206.94828270194	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07762291618662001	1.0757394365745512	-0.3466817974290672	2.4365818842382057	0.07798617185037321	2.74650905311525	0.012964231117397643	0.8757138011654316	0.11278222399964351	0.28723463687150835	0
35900	-1252.5680032918376	-47.609326682226495	-1204.958676609611	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08103523130252498	1.0766116239852055	-0.3489499659348535	2.421799871978919	0.11786522558358467	2.7188265920844294	0.09679035071055347	0.8834776462377291	0.01693231386219245	0.2875208913649025	0
36000	-1245.45384592561	-43.64043394181097	-1201.8134119837991	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07899614242868722	1.0713292607574145	-0.34269197382261074	2.4212999988657042	0.12747596750110446	2.7185712882498834	0.019940743779995832	0.9804834259084858	0.026801852297119122	0.28791666666666665	0
36100	-1246.4295236874668	-42.46293575351639	-1203.9665879339504	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07839047083713631	1.0756303300600374	-0.34508853916665155	2.429534194363629	0.11562617848658174	2.741471807250256	0.031792537190084624	0.8545977955059811	0.01745392108826697	0.2878670360110803	0
36200	-1253.0134663366885	-44.08824410441946	-1208.9252222322689	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07491783644513932	1.078285289391185	-0.367504566008143	2.4230540083761434	0.11437544937284082	2.740297971765258	0.2072855314204046	0.8421870325798785	0.009133598322474706	0.2879558011049724	0
36300	-1258.3841916094877	-41.809462137224884	-1216.5747294722628	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08058426349202893	1.078899565782931	-0.3571046888175865	2.423634675695085	0.10498496827404205	2.7328746297753064	0.31898257699754434	0.9926028148117582	0.07407166937992343	0.28826446280991735	0
36400	-1249.4102984076048	-46.354844915085174	-1203.0554534925197	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07651867210369169	1.075972559251437	-0.3315611509830398	2.3836177802021474	0.06999024887361747	2.7271723922172293	0.01636395105100355	0.9568628805117642	0.05678960400212807	0.2885714285714286	0
36500	-1251.789440869783	-45.280816143122756	-1206.5086247266602	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07808254427120363	1.078367767499243	-0.31798895871763505	2.389827375575888	0.06782661493739116	2.7412344053551063	0.09499214029360277	0.9052679820194898	0.05117869152342148	0.2888767123287671	0
36600	-1255.2029795486537	-44.27922641088983	-1210.923753137764	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08437222425174082	1.0812877092504498	-0.2977878392030026	2.3847788542650386	0.0746898843978937	2.7816848528178557	0.032517596688320285	0.91219478532079	0.09386749748968468	0.2889890710382514	0
36700	-1248.9391229237917	-41.439995104598125	-1207.4991278191935	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08785176977480072	1.0790961802808978	-0.31590392022528824	2.36639524051722	0.1104595393863684	2.7648521169228713	0.0318179478799491	0.982649024883316	0.021771509898438207	0.28915531335149863	0
36800	-1248.9904428797852	-42.03391052644387	-1206.9565323533413	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08969345034805869	1.0775361159942787	-0.31445621790978534	2.378740330271258	0.08752177399334088	2.7623171520966827	0.053190422838517395	0.9728667318728188	0.007926161269499646	0.2889945652173913	0
36900	-1249.0945192003348	-43.91471515474613	-1205.1798040455888	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08979287140438345	1.0764202289608098	-0.30116305813070754	2.341082633578688	0.04359092756991113	2.811685264640493	0.02971479627265876	0.8400547425526924	0.07513813230698418	0.28929539295392953	0
37000	-1257.478866476109	-48.77532200375385	-1208.7035444723551	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08971928419962456	1.0811764738474476	-0.27357194255220657	2.3494583188722666	0.011313474938532844	2.82100690606284	0.1750532104640926	0.6670100313319995	0.07207263806981827	0.2894864864864865	0
37100	-1247.5552922633713	-38.7847430226779	-1208.7705492406933	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08362821214182402	1.075918376441176	-0.27397280628088894	2.3894793030579895	-0.04451343267795757	2.8003672358599205	0.0993733464941564	0.8768753270911059	0.0733460672441466	0.28970350404312667	0
37200	-1244.0936949780757	-39.4861803417012	-1204.6075146363746	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08096379626708211	1.0737690132509492	-0.2813790257013741	2.386974506206766	-0.0566557506326802	2.8150008937996245	0.017509998551252702	0.8808546750390792	0.0002739896518021978	0.2896505376344086	0
