it	posterior	likelihood	prior	accuracy	test_accuracy	f_C0	f_C1	f_C2	f_C3	f_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2
46000	-1297.9785425344332	-80.30574405374503	-1217.6727984806882	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.018962223405387477	1.073248870272527	0.16286780153814534	2.7230790010585957	-0.2213072565221272	3.017090256272142
46100	-1298.0766459093545	-76.27782481303998	-1221.7988210963144	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.011361820503768067	1.0768974987999045	0.1517619921133241	2.6847590750607275	-0.21908098442684218	3.073786113596912
46200	-1296.8377336175479	-82.26625827856586	-1214.571475338982	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.0105330701158456	1.0702599651306697	0.1618918017270519	2.6846106510498102	-0.21580103741036052	3.0392737382446513
46300	-1293.5356827245014	-79.60741552103093	-1213.9282672034706	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.007173896720469332	1.072507292645815	0.16088750215544742	2.698719605121873	-0.19808252383885938	2.999121091762568
46400	-1293.6755566255265	-78.24151739090087	-1215.4340392346255	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.0006844007677059206	1.0738799475097478	0.160729585230577	2.7201765430358162	-0.13489243456245872	2.9908711371579155
46500	-1297.7689125737732	-82.22494223897436	-1215.5439703347988	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.002622633938332747	1.0737799694427592	0.14875732062828273	2.6977724072184683	-0.12404455310995807	3.0145277677337985
46600	-1297.8838585001633	-77.06269490446721	-1220.8211635956961	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.00124782517305969	1.076965902132668	0.13109019087811916	2.7210652985007493	-0.10850850972382454	3.035661719164758
46700	-1299.3623364372495	-75.38747700797018	-1223.9748594292794	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.0030631370319026286	1.0787340530489624	0.13300206643945955	2.72790039010162	-0.10026962945280048	3.054990587410625
46800	-1302.5517537578583	-73.58489612304662	-1228.9668576348117	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.00231463109335749	1.0831700757955363	0.1366440485944628	2.7348637155525863	-0.09635285657079025	3.073556843639049
46900	-1302.395536893904	-70.96191779595873	-1231.4336190979452	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.0008092989874080349	1.0829377640831541	0.12955025250635507	2.7467827891533294	-0.10062735037833931	3.0972418340464825
47000	-1302.7598616043358	-72.37071349081606	-1230.3891481135197	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.005426593316060176	1.0842376333392196	0.14397622430653054	2.7450133334550673	-0.09957864299044186	3.0727688249163476
47100	-1306.5350972548881	-73.30273200100872	-1233.2323652538794	0.9986737400530504	1.0	0.19938107869142352	0.2002652519893899	0.2002652519893899	0.20114942528735633	0.1989389920424403	0.00697863560414019	1.0863325287650543	0.16234096653026486	2.754382415804934	-0.09024682783150682	3.0815864324340816
47200	-1305.0734497137666	-74.60968540359059	-1230.463764310176	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.007521690852395494	1.0839119479169825	0.15956023357982013	2.7663723258670085	-0.07338700334928763	3.05736458683173
47300	-1302.1303504995353	-75.85967080794883	-1226.2706796915866	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.007958848144458477	1.0786966598692989	0.15269474173117878	2.7661416915230483	-0.046314961450351556	3.051148270407858
47400	-1306.1868358906645	-76.19534709249757	-1229.991488798167	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.005343484288115668	1.0800685070364728	0.14647819152772543	2.7828274662045147	-0.049197643015106485	3.0725652374292176
47500	-1307.5703035388592	-73.27878412883219	-1234.291519410027	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.007127296334715753	1.083658974633913	0.16374123158128662	2.7509433697101087	-0.06893270850478492	3.1228838315379277
47600	-1306.144462365358	-67.2623640153656	-1238.8820983499925	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.001378056907871927	1.0832980833979469	0.1947565863671911	2.803677895934519	-0.08332894736145242	3.136057495275839
47700	-1306.4831113097086	-66.83007459067097	-1239.6530367190376	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.007300372470123497	1.085447311661175	0.1921624495226089	2.820425352611132	-0.07166169590495775	3.111843688361238
47800	-1311.4846958619414	-67.45987866807934	-1244.024817193862	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.005703526972716677	1.0885137854664741	0.20953372376232055	2.8247622155358334	-0.08074305155300461	3.1351255024135836
47900	-1311.8510878825632	-74.21398748004697	-1237.6371004025164	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.006603863181060998	1.0862749529081888	0.20239243429240347	2.8131593417836793	-0.09936765970551015	3.0835583112579266
48000	-1309.1974506444064	-70.96891156433863	-1238.2285390800678	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.012230915824101065	1.0852554946116206	0.2125889055759427	2.822825175617044	-0.10753064686575135	3.0902477992977095
48100	-1308.6596429746296	-68.41479363914605	-1240.2448493354837	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.014413801943813594	1.0842642770183348	0.22008880690710242	2.849762730193881	-0.10644983017921028	3.0998545621186815
48200	-1307.1982767273123	-72.81585384766223	-1234.38242287965	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.012819001748731703	1.0826862450256869	0.21196717057551548	2.8138776410296726	-0.11255758672647127	3.0716216968978585
48300	-1308.1477149638151	-75.7405244657699	-1232.4071904980453	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.013011259409314259	1.0841272288767754	0.22028119817449332	2.789337703862924	-0.09353991953491715	3.0551571154458923
48400	-1305.4612142833796	-81.20793141671844	-1224.2532828666613	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.016055062247277527	1.0780508515268026	0.23515904860377876	2.78433497708292	-0.10486725751644371	3.006196232512052
48500	-1301.1232065910842	-78.81920215999027	-1222.304004431094	0.9986737400530504	1.0	0.19938107869142352	0.2002652519893899	0.20070733863837312	0.20070733863837312	0.1989389920424403	-0.01491195262717064	1.079248471549493	0.24290247146222252	2.7856901190844052	-0.11576263153814086	2.9667954809313843
48600	-1303.792144169002	-71.4542962101402	-1232.3378479588619	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.019409468674046134	1.0863694977035678	0.23152148981026083	2.8038314225024483	-0.1345904637412129	3.016954142137115
48700	-1305.1623785286445	-72.60684250757096	-1232.5555360210735	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.018532685976766005	1.0867973611529778	0.19413935045374245	2.8159576893221185	-0.11508298010756021	3.008144255110961
48800	-1303.00176723917	-72.19948648315207	-1230.802280756018	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.016917226502264848	1.0836632083206468	0.21851840319499524	2.8179866974859373	-0.1176460437702249	3.010575833481005
48900	-1308.8245428954951	-76.6432092779691	-1232.181333617526	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.015189022773177947	1.0881119052826362	0.2100329760775766	2.811659450926396	-0.12582246955429321	2.9938804300980353
49000	-1305.8098852485098	-77.33870403261943	-1228.4711812158903	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	-0.016180911668991615	1.085652669491415	0.21122619031615386	2.7922199877159497	-0.12717321028372794	2.9852501926896715
49100	-1306.54075782589	-79.91283569248587	-1226.6279221334041	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.012744188029850919	1.0869835720905854	0.2322091667312329	2.771976126705567	-0.09777717557760507	2.96684498010034
49200	-1305.1964939488198	-78.57729616940117	-1226.6191977794185	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.011842279129026453	1.0848024423118339	0.23126587664713574	2.782291521192342	-0.08683509071274083	2.9781570316792623
49300	-1305.0529883868242	-78.52229122394118	-1226.530697162883	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.008560519260512602	1.0862376341471185	0.23370517589909034	2.7846695351210458	-0.08580303757361576	2.961331329667484
49400	-1300.1472080332971	-74.64242061053093	-1225.5047874227662	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.005416297533224021	1.0857244812831934	0.2383150221115507	2.7941197474808774	-0.1239541133626317	2.9418362438365513
49500	-1301.7117106056346	-74.51928691031404	-1227.1924236953205	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.0009500494019987298	1.088703883275703	0.22828338585663985	2.787411479115027	-0.09639176955793165	2.9446894875805882
49600	-1302.7440979115422	-67.90586765692083	-1234.8382302546213	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	-0.002118222897287707	1.0938472491699343	0.21588351948553455	2.777204975251782	-0.13153667633375282	3.0078960405390505
49700	-1309.3702326788186	-75.66430543054594	-1233.7059272482727	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	6.52769186831194e-05	1.0950235078381125	0.20561533361701176	2.774766081278083	-0.133464308785165	2.984610724478219
49800	-1308.104929775328	-73.64717009204566	-1234.4577596832823	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.002185106561143869	1.0950714186031938	0.1908995689491123	2.760421454702144	-0.13602769694182787	3.00828222223405
49900	-1312.4826655188997	-74.71259292761019	-1237.7700725912896	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.001978205112996476	1.100189421770571	0.19896337696108116	2.7721394429637227	-0.13527529295707727	2.9928459651628216
50000	-1314.534130843688	-72.30140052477535	-1242.2327303189127	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.008425112530985204	1.1051222365896896	0.2043804811742242	2.7763693690989673	-0.13342500815827993	3.001097977634233
